id;description;dbo
858299780875113;"Jürgen ich bin jemand der in jedem das Gute sieht ...
seit ich Bücher über die Hirnforschung und die Psychologie gelesen habe, bin ich auch mehr über meine Art und Weise überzeugt und das Böse im Menschen ist für mich nicht anders als die Folge von schlechten Erfahrungen. Die Folge von Unterdrückung, Krieg, Leid und Hass und meiner Meinung nach werden wir mit diesen 4 Dingen nichts an diesen 4 Dingen ändern.
Einige nennen mich vielleicht naiv ... aber wenn der Glaube an das Gute bzw. die Hoffnung an die Menschheit, Menschlichkeit naiv sein soll... ja dann bin ich naiv, dann bin ich vielleicht naiv wie ein kleines Kind das noch weiß was leben bedeutet.
Meine Erfahrung zeigt aber auch, dass meine besonnene Haltung, eher zu Lösungen als zu weiteren Problemen geführt hat.";nothing
1057125190992570;Wir schaffen das  !  :);nothing
857428597628898;Nicht jeder der bei den ...GIDAS mitläuft ist Rassist, nicht jeder ist ausländerfeindlich. Viele haben berechtigte Argumente (z.B. hohe Kriminalitätsrate bei schlechter Polizeiausstattung in Sachsen / Sich ständig verschlechternde Infrastruktur in Deutschland). Aber NPDler, ProNRWler und rechte Hooligans laufen mit und das wird toleriert und teilweise (wie z.B. Herr Bachmann, Silvio Rösler oder Jörg Hoyer) wurden die Märsche sogar von Menschen mit generell ausländerfeindlicher Gesinnung ins Leben gerufen. Und Pro Asyl und die Amadeu-Antonio Stiftung machen einen schon auch nachdenklich. http://www.amadeu-antonio-stiftung.de/start/ . Mir gruselts jedenfalls sowohl bei mancher Aktion der ANTIFA, aber eben auch bei manchen Rechtspopulisten bis Rechtsnationalen Redenschwingern bei den ...GIDAS http://www.welt.de/politik/deutschland/article136590610/Die-dubiosen-Gestalten-hinter-der-Legida-Bewegung.html . So sterben die Demokratien weil sie wie die Weimarer Republik von links (z.B. Syriza in Griechenland) und von rechts (z.B. Front National in Frankreich oder von Urban in Ungarn) kaputt gemacht werden. Armes Europa! Irgendwann wenn das Kind in den Brunnen gefallen ist, wird wieder jeder sagen: Wir haben davon nichts gewusst!!!;criticism
885325038172587;"Die ""Systemlinge"" leben von und durch das System. Sie sägen sich doch diesbezüglich, trotz Wissen um die Sachlage, nicht selbst ab.  Fast die gesamte Politik und alle Medien sowie die Linksextremen und Grünen und sonstige ""Loser"" sind die, die von dem System leben und daher alles bekämpfen was eine Änderung der Systematik nach sich ziehen würde. Das ist der reine Selbsterhaltungstrieb von Narzissten!";criticism
856747901030301;"Von wegen...""hat den Höhepunkt erreicht und ist jetzt im Auflösen begriffen""...
Hätten die staatlichen Politikwissenschaftler gern. Zum Studium der Politikwissenschaften gehört auch Geschichte... wohl nicht richtig aufgepasst beim Thema ""89er Wende""?
Großartig!
Euer Leipziger ??";criticism
876602582378166;die bekommen sie mit dem Smartphone als Begrüssungsgeschenk;nothing
1011304365574653;Dafür wissen Sie wie man die deutsche Rechtschreibung (bei euch ja wohl Rechtsschreibung) beherrscht!;nothing
1057122657659490;Was allein die nur Geduldeten an Steuergeld verfressen...  :(;criticism
987842834587473;"Ich will diesen ""Gutmenschen"" nur auf dem Weg geben, ich kann auch nicht in diesem Land selbstbestimmt leben! Montag ist Pedidatag, bringe 3 mit!";nothing
1108208075884281;Leo Bruijns ... die Amtssprache in Deutschland ist immer noch deutsch!;nothing
857959907575767;na dann Teilen , Meine Seite ist schon so voll, einfach öffentlich;nothing
856944221010669;So ?;nothing
858091467562611;Ich habe das ganze verstanden....ich weiss es ganz genau worum es geht deshalb ich hab es geschrieben.Gute Menschen mit Herz und Verstand sind überall willkommen und in DE.sehe ich viele davon und das ist sehr schön...;nothing
857281947643563;Elli ich hab den arsch gelöscht der müllt hier alles zu;nothing
881958378509253;Vor Jahren nannte man solche Menschen Patriot.;nothing
968127046559052;Es tut mir sehr leid, dass Ihr solche Politiker habt, die Euch und Eures Land kaput machen wollen. Bei uns, machen alle Medien und Politiker riesige Propaganda Kampf gegen uns, mit eine aussage, dass alle Leute in Westeuropa glueklich sind, dass die, die Ilegale Migranten aus Iraq , Syrien, Afghanistan, Nord Afrika und woher noch Willkomenn koennen .. Aber 85 % unseres  Vollkes weiss, ( genau wie die Slowakei und die Polen auch) was die Wahrheit ist. Wir hoffen, dass Ihr druck macht, auf Eure Politeker wegen die Granze sperren, weil dann werden die auch bei uns gespert. 800.000 Ilegale Migranten aus muslimische Landern, die gleich nach ankunft zerstoeren die Wohnunge, schlaegen sich untereinander und mit der Polizei - ich verstehe nicht, dass Ihr so viel Gedult habt. Bleiben Sie hartnäckig und kaempfen sie für ihre Zukunft !! Gruesse aus Tschechien;criticism
991316730906750;Proud of you all!;nothing
1056530921051997;widerliches Fratzenvolk,einfach nur zum kotzen;nothing
1395654927062642688;Die einen fliegen gern #Özdemir die anderen sind vergesslich #Baerbock Da sich die #GrüneKhmer gerade selbst zerlegt, wird der #Staatsfunk sicher einschreiten und in endlosen Quasselsendungen ihren Lieblingen zur Seite springen. #GrünenTV;criticism
862074360497655;der mittlerweile gelöschte fake-post vom Bayern Kaiser Kurier;nothing
862054630499628;Ich hoffe das Pegida Standhaft bleibt !;nothing
1010187715686318;Sind wir hier im falschen Film? http://iss2015.eu/ http://iss2015.eu/gala/;nothing
1389215005262983168;"@Joramsim @Gooney75 @Hasenhoernchen @moerv_vom_doerf @SerapGueler @AfD Ich ""hetze"" nicht. Die Nazis und die Islamisten hatten übrigens damals ""perfekt zusammen gearbeitet."" Ihnen nicht bekannt?  Der ""politische Islam"" war u. ist Faschismus und Antisemitismus pur.";nothing
968003329904757;"https://m.facebook.com/l.php?u=https%3A%2F%2Fm.youtube.com%2Fwatch%3Fv%3D2UEDyyT_R5g&h=TAQFxmFNI&s=1

Hir übrigens das ganze komplexe ausmaß da sind die flüchtlinge das kleinste problem";nothing
968433206528436;es kann zu spät werden wenn in der Politik alles eskaliert...und der Neuanfang folgt nach einem Krieg;criticism
991238904247866;Deutschland erwacht es ist fünf nach zwölf  !!!!!!;nothing
861980383840386;Ist denn von den medien schon mal auf die idee gekommen die gegendemonstranten zu fragen wogegen und warum sie demonstrieren ? Was wollen die erreichen ? Warum werden steine geworfen?  Warum werden polizisten angespuckt und geschlagen ?;nothing
935271199844637;Na endlich!;nothing
982647351773688;Erinnert mich an Hamburg oder Berlin;nothing
1044205755617847;"Demgegenüber stehen 2015, wie aktuell gemeldet wird, 20.888 Abschiebungen und 37.220 ""freiwillige Ausreisen"" (häufig finanziell gefördert, was aber billiger ist als eine Abschiebung).

Geduldete gab es zum 31.08.2015 nach obigem Protokoll (Seite 63) genau 138.133. Davon waren 2.566 Ermessensduldungen. Bei 35.846 Personen fehlten Reisedokumente, was allerdings auf die Weigerung der Zielländer, zügig (d.h. in Monaten) Ersatzpapiere zu beschaffen, zurückzuführen ist.
Zum 30.11.2015 gab es (Reuters) 151.175 Geduldete.";nothing
857858627585895;Warum wird die presse so in den dreck gezogen ? Lies mal auf den Plakaten von Pegida, was da stand ! da spricht für sich !;nothing
856776577694100;Tatsächlich? Dann lesen sie doch mal ihren Post und sagen mal, an welcher Stelle sie ein einladendes Wort an Gegner, Skeptiker und Kritiker verloren haben.;nothing
1012374708800952;Egal wie den Striezelmarkt jemand nennen möchte, bald heißt er Wintermarkt. Aus Rücksicht. ??;nothing
857943524244072;Ich komme auch zur Gegendemo, muss mir nur noch die Haare bunt färben und mir Boots zulegen.;nothing
1065007483537674;Ja Ja !!!! Nur meine zweite Socke findet keiner !!!!;nothing
857865200918571;Ausserdem wurde dieser Begriff schon oft in drr deutschen Geschichte benutzt, schon vor den Nazis und auch in der DDR.;nothing
1111541628884259;damit kannst du Recht haben;nothing
857384667633291;Mein Opa ist Deutscher ,meine Oma Kroatin (damals Jugoslawien )war in Arbeitslager in Deutschland ,mein Opa wurde wirklich erschossen.Ich bin Kroate wie mein Vater,meine Oma ....;nothing
894672963904461;Der rührt damit nur die Werbetrommel für sein neues Buch.;nothing
856758854362539;tse tse .... ganz ruhig.  Er hat als Muslim seine Meinung mitgeteilt. Das wird er ja wohl noch sagen dürfen.;nothing
856866894351735;Also meine kritischen Kommentare wurden hier (auf pegida) auch gelöscht.... Und ich hatte niemanden beleidigt ...oder so....;nothing
858347330870358;http://www.berlin.de/polizei/polizeimeldungen/zeugen-gesucht/;nothing
876922842346140;Das Ausland hat Recht, wir wollen keine Einwanderer!;nothing
856831264355298;"""Wenn ja dann akzeptiere ich Deine Meinung voll und ganz""...wieder hast du dich entlarvt Andre Melzer! ;) Du kannst gerne meine Schule kontaktieren, die freuen sich über diskutierfreudige demokratische Lehrkräfte - und meine Schlüler übrigens auch! ;)";nothing
856898447681913;Dieses Video zeigt in mehreren Teilen wie Wahlbetrug früher und heute funktioniert hat, warum die Staatsangehörigkeit in der BRD zu nichtstaatlichen Konstrukten führt und andere Länder keine Rechtssicherheit im Zusammenhang mit Entscheidungen auf europäischer Ebene haben können, weil das Problem des Nachweises der gültigen Staatsangehörigkeit bisher nicht gelöst wurde und im Rahmen der Vereinigung https://www.youtube.com/watch?v=wX-xDyapL98;criticism
857452680959823;100 Hanseln in Düsseldorf,  es geht rapide bergab.;nothing
856776404360784;die Dresdner Menschen leben hoch !!!!;nothing
856804584357966;Die Kamera bei RT anscheinend auch nicht oder was?;nothing
1011055535599536;Kann man Ihre Kehle durschschneiden oder sind Sie eigentlich zu fett dafür?;nothing
876863245685433;Für 1000 Euro oder weniger gehen ganz viele Leute arbeiten. Die, die nicht arbeiten - gehen können oder aus welchen Gründen auch immer nicht gehen - sind nicht immer gleich Faulenzer. Heutzutage werden Arbeitskräfte oft sehr ausgenutzt, für weniger als 1000 Euro. Würden unsere Jugendliche oder junge Leute die ohne Job dastehen oder in einem schlecht bezahlten arbeiten müssen, mal besser gefördert und unterstützt werden hätten wir auch viel mehr Fachkräfte, dazu bräuchten wir wirklich keine Leute aus dem Ausland. Aber schon mit dieser Aussage des Fachkräftemangels zeigt uns unser Staat für wie blöd er sein Volk hält.;criticism
982690165102740;wenn Deutschland die alle reinläßt, egal wie die Bilder hier aussehen, dann schmeissen die genauso hier mit Steinen, wenn ihnen was nicht paßt, wie dort. DAS IST´DAS ENTSCHEIDENDE! An keine Regeln halten, sondern mit Gewalt was durhsetzen - Ungarn läßt sich das nicht bieten, weil sonst hätte Ungarn gleich verloren!;nothing
935988979772859;"Da sind wir wohl mal wieder bei der Lokalpresse. Von den geschilderten Ereignissen habe ich nichts mitbekommen. 

Das Verhalten in der realen Welt mag durchaus angemessener sein, als es der Durchschnittskommentator hier vermuten läßt.

Mir ging es auch nicht ausschließlich um Beleidigungen etc., sondern auch um das sture Nachplappern bzw. festhalten an haarsträubend unsachlichen Argumenten. Die Außenwirkung wird ja generell von den Extremfällen bestimmt und bei Pegida ist ist das umso mehr der Fall, da es von offizieller Seite keine Pressekontakte gibt. Also muss man sich da auf jeden Anhänger stützen, der mal zufällig in ein Mikrofon stolpert. 

Auf mich persönlich wirkt auch das ständige ""Lügenpresse"", sobald ein x-beliebiger Journalist auftaucht, richtig verstörend. Ich erwarte grundsätzlich Dialogbereitschaft und sachliche Argumente. Vielleicht stört mich dieser Begriff aber auch so sehr, weil ich es kurios finde, wie man ""Lügenpresse"" schreien kann, hier aber gleichzeitig unhinterfragt manipulative Berichte (also streng genommen auch ""Lügenpresse"") im Minutentakt postet. 

Die ""Norwegerfahnen"" (ich kann mir den richtigen Namen nie merken) könnte man auch mal überdenken. Diese Fahne wird ja von Personenkreisen benutzt, die weitaus länger als Pegida in der Nazi-Schublade stecken. Vielleicht will man dieses Klientel aber auch nicht vergraulen. Das zu beurteilen ist nicht meine Aufgabe. 

All dies dürfte nicht unbedingt als ""angemessen"" gelten oder es wird einfach als ""nicht ernst zu nehmen"" bewertet.

Ich glaube aber generell nicht, dass Journalisten nicht auch ab und zu mal hier auf Facebook schauen, bevor sie ihre Berichte schreiben.";nothing
1065243486847407;Aha, jetzt keine Geldbörsen mehr, jetzt rennt jeder mit ein teuren Gegenstand draussen rum und verliert es damit ein ziegenverwöhner dieses findet :-D :-D :-D;nothing
856310707740687;Es ist eben nicht der braune Bodensatz. Es laufen viele Linke und sogar ausländische Mitbürger bei Pegida mit. Pegida ist gegen jegliche Gewalt und Unterdrückung durch religiösen Fanatismus. Pegida steht für Freiheit, Toleranz und Weltoffenheit. Weiter so Pegida. Deutschland braucht Euch. Deutschland braucht Toleranz.;nothing
855194721185619;Spaziergänge bewirken gar nix. Nur Wahlen. 2013 nahmen 34 Parteien an der Bundestgaswahl teil. Da war es möglich, die Partei zu wählen, die der eigenen Einstellung entspricht. 2017 gibt es wieder die Möglichkeit. Die demokratische Parteienvielfalt ist der große Unterschied zu den Demos von 1989. Deshalb ist PEGIDA sinnlos, denn das wahre Volk mit den gut 60 Mio Wahlberechtigten wird 2017 entscheiden, wie es weitergeht.;nothing
1007156559322767;Toastbrot ist zumindest zu etwas nütze;nothing
856918931013198;Es waren lt Polizeiangaben keine 17000 .das mal zu info;nothing
1043670185671404;RICHTIG !!! religion is not Jesus,religion is only human.;nothing
856938604344564;Ich bin nur wegen der medizinische versorgung hier, de rest ist uninteressant;nothing
858056387566119;Wenigstens hat er kein fake Profil! Warum denn gleich so böse?;nothing
945982058773551;na dann viiieeeeelll Glück München...;nothing
1010981652273591;Diese 2 hohlen Flöten sollen wieder in der Versenkung verschwinden, die braucht keiner und den Raab ersetzen die auch nicht.;nothing
857835690921522;Intolerante Menschen ? Ja genau, sie haben verkackt wie gesagt.;nothing
1070634652974957;Dann feiert mal die tollen Gewinne der AfD bei der hessischen Kommunalwahl. Respekt und Glückwunsch, die Partei hat teilweise mehr Stimmen als Kandidaten und das im Westen. Das macht Hoffnung auf kommende Woche und jetzt werden wohl einige in Berlin und in den 3 Bundesländern Schweißausbrüche vor Angst haben.;nothing
1092670327438056;da könnten sich doch die ganzen nordafrikaner den umweg über die brd sparen - nach syrien ists ja nicht so weit;nothing
876329625738795;Ey... wenn ich merke, dass das Volk für das ich die Regierung bin, immer weniger wird, dann investiere ich doch alle Steuern, die ich von diesem Volk einnehme darein, etwas für den Wiederaufbau und die Vermehrung MEINES Volkes zu tun und nich darein, es mit allem zu vermischen, was so kommt und sich darüber noch zu freuen. Sind doch keine Zuchtratten, wo man mal kucken will, was bei raus kommt. Wo soll das nur alles hin führen.;criticism
998378243533932;Ihr seid leider übers Ziel geschossen;criticism
960863123952111;"Toll, kein Geld für unsere Kinder, aber Millionen für Scheinasylanten vom Balkan.             Bochum schließt 34 Turnhallen
                          Mi. 5.08.2015, 17:27

Bochum (Nordrhein-Westfalen) – Eine Woche vor Beginn des neuen Schuljahres hat die Stadt 34 Turnhallen wegen der Gefahr herabfallender Deckenteile geschlossen.
An den betroffenen Schulen droht ein wochenlanger Ausfall des Sportunterrichts. Im Juli waren in einer Halle Deckenteile herabgefallen. 34 weitere Hallen wurden mit ähnlicher Konstruktion ermittelt. Bei der Überprüfung von sechs dieser Hallen hätten sich fünf als statisch nicht ausreichend stabil erwiesen, sagte ein Stadtsprecher. Die gesperrten Hallen sollen bis September nach und nach überprüft werden. Wie lange die Sanierung von Hallendecken dauert, die nicht sicher genug sind, steht nicht fest. Sporthallen, in denen Asylbewerber untergebracht sind, sind nicht betroffen. Insgesamt gibt es in Bochum mehr als 80 Sporthallen.";criticism
