text,label
"bevor dies nach deutschland kommt ziehe ich einen Bürgerkrieg vor.....die Merkeln muss wech, aber schnell..... wenn es nicht anderst geht auch mit Abschiebungsbefehl.... in die Wüste. Ironie oder Ernst gemeint, überlasse Euch die Entscheidung......",subversive
"...hoffen wir, dass auch hier viele auf die Straße gehen und der Getöteten gedenken. Leider ist es nur eine Randnotiz, umgedreht würden von Garmisch-Patenkirchen bis Hamburg Lichterketten glimmen....",nothing
Mann was biste denn so sauer?,nothing
Bald die 200000 Marke geknackt Pegida lebt ??????????,nothing
Seit diese zwei sich als voll linke deppen herausgestellt haben sind die eh auf meiner absoluten ignorier liste...,nothing
"wird wohl beim ständigen Finden bleiben,sind doch alles Fachkräfte für Eigentumsumlagerung",nothing
"Oliver Bauer [URL] aber ich bin mal so nett und kopiere es dir hierher ;-),Nationalstolz--Gefühl des Stolzes, einer bestimmten Nation anzugehören",nothing
Ich denen ins Gesicht,nothing
"Und vielleicht auch mal sagen ""Nein, diese Moschee ist unnötig"" oder ""nein, unsere Kantine serviert auch Schweinefleisch"" oder ""nein, der Weihnachtsmarkt bleibt Weihnachtsmarkt""",nothing
"Haben wir gemacht, genau deshalb sind wir nicht blind der Pegida hinterher gedackelt.",nothing
"Schön, dass das ZDF und Kika einen ""Top-Maskologen"" in Ihnen gefunden haben! Wie viel bekommt man bezahlt, wenn man unsere Kinder verrät? Reicht es für die Rente? Denn meines Erachtens sollten Sie ganz schnell aus dem Verkehr gezogen werden. Sie sind eine Gefahr für die Menschheit und helfenmit, Kinder zu misshandeln! Und dann kann man aber mit jedem lumping Fetzen in Ihre Praxis kommen. Sie sind ein hochgradiger Heuchler!",nothing
"Ja, und auch noch von unseren Steuergelder bezahlt.??",nothing
"Es wird aber mit Sicherheit eine Erhöhung der Mehrwertsteuer geben. Aber das hat natürlich nichts, aber auch überhaupt nichts mit den Unsummen für die Flüchtlingskosten zu tun.... Dreckschweine, diese ""Politiker"".",criticism
"Träumen kann auch schön sein, aber Pegida ......ihr lebt von Fremden und Fremdenverkehr man sollte einen Bogen um Dresden machen und Produkte aus der Region meiden",nothing
"Wie sagte Heinrich Himmler? ""Der Islam ist unserer Weltanschauung sehr ähnlich"" ...Vielleicht mal drüber nachdenken...-...soll gar nicht schwer sein! ;)",nothing
"Auch im ausland gibt es aufrechte deutsche Patrioten, die nicht in fremder Erde begraben werden wollen.",nothing
"Ansätze.... sind nett. Welche Ursachen wurden den identifiziert?",nothing
[URL],nothing
Brauchen die neue Asyl-Invasoren um wie schon Silvester 12/2015 in Köln viele hundert Frauen zu befummeln/vergewaltigen/verletzen?,nothing
einfach tun nicht lange reden wären euch sehr dankbar,nothing
"[USER] Deutschland ist eine Paradies für Pädos, darum auch so viele Antifa Mutanten überall, die dann auch pädophile Politik machen und pädophile Verbrecher gar nicht oder geringer bestrafen als diejenigen, die diese Politik kritisieren... [URL]",criticism
Das hier ist nun wirklich die Spitze!!!! [URL],nothing
????????? ????,nothing
"Herr Helmke nehmen Sie einfach zur Kenntnis, dass Multkulti spätens seit dem 7.1.15 endgültig gescheitert ist.",nothing
Kompliment an Ungarns Regierung .,nothing
Mann erkennt uns!,nothing
"wer nicht hart gearbeitet hat für anschaffungen und eine peinliche gestalt ist, weiss fremdes eigentum nicht zu respektieren.",nothing
DANKE!,nothing
Sorry: VOLLDEPPEN - soviel Zeit muss sein!,nothing
mehr hast Du nicht drauf ?,nothing
wer Ihr?,nothing
Idioten !,nothing
Dann wird es ja Zeit.....,nothing
Wir Ossis halten zusammen . Danke,nothing
Diese Bestialität kann und will man sich garnicht vorstellen. Und wieder sind die Tatverdächtigen Deutsche mit vielleicht 2 Pässen und Migrationshintergrund.,nothing
...und da hat die Polizei großzügig geschätzt Micha Krüger...aber mit Fakten hat es Pegida ja eh nicht so :-/,nothing
"Ich möchte in eine Gruppe Querdenker springen und jeden kaputt schlagen der irgendwie etwas damit zu tun hat, ja auch die Frauen und Kinder.",nothing
[USER] [USER] [USER] Die kann man nur dummerweise nicht abschieben,nothing
"Glauben die Medien, wir haben Scheiße im Hirn????",criticism
Ach der KLEINE MANN will auch mal wieder zu Wort kommen!!!,nothing
"Frankfurt hat euch gezeigt, wie es geht. Ganz einfach! :-)",nothing
Olli...... danke,nothing
Zum Glück werden die refugees welcome jubler von tag zu tag weniger,nothing
Laut NTV Ticker 40000 und Polizei über 25000 !!!! Wer hat Recht ?,nothing
"Entschuldigung, war natürlich an Frau Lisa gerichtet.",nothing
"Benutzername Benutzername Benutzername So macht die Benutzername das immer. Erst blocken, so lange irgend möglich, dann umschwenken und sich selbst als Heilsbringer feiern. #NieMehrCDU #CDUrausausderRegierung",nothing
"Friedrich, der Widerspruch ist keiner, weil die Krawallmacher keine Asylanten sind. Ich freue mich immer über solche Leute wie Dich, die sich mit niederträchtigen Aussagen äußern. Das kommt immer von denen die Mitreden wollen aber von nichts Ahnung haben.",nothing
"Wo haben die den denn freigelassen? Der hat wohl alles mit einmal genommen? Nitroverdünner, Benzin, Klorex und wer weiß, was sonst noch so Alles!?",nothing
Wir sind schon großartig,nothing
Nür scheisse,nothing
"Die Frauen stechen jetzt auch zu.  [URL]",nothing
ja genau! der andere ansatz hat jahrzehnte nicht funktioniert!!! oder warum bist du bei pegida?,nothing
Blöde Smartphone-Tastatur.,nothing
verschwörung ? mach mal die augen auf. das sind fakten. die geschichte wiederholt sich und ihr macht alle schön mit ! glüchwunsch.....,nothing
Boarrr ist das ein Kampf der Quote. ...,nothing
"Pro Pegida !!  Es wird erst aufhören wenn sich in Deutschland endlich was ändern wird !   Danke das es Pegida gibt und den Menschen endlich die Chance gegeben wird ihre Meinung zu sagen. :)  LASST EUCH ALLE NICHT PROVOZIEREN, GENAU DAS WOLLEN DIE ANDEREN.. ;)",nothing
"Auch daran ist leider unser Staat schuld, weil er einfach nicht wahrhaben will, dass gewisse Konfliktgruppen nicht zusammen gesperrt werden können - so viel zum Thema Integration!",criticism
"Der mutmaßliche Mörder von Khaled I. hat offenbar gezielt versucht, einen fremdenfeindlichen Hintergrund der Tat zu konstruieren: [URL]",nothing
So geil! Einfach nur Klasse!!!!!,nothing
Leute wer hat den die EZB Randalen finanziert?,nothing
Gibt's denn heute keine Anti-Pegida Demo? Die bezahlten Nerven heute hier. Wahrscheinlich gibt's 10€ pro Beitrag :-(,nothing
"einmal gehört, sorry total gestört!",nothing
"Wenn Putin ausnahmsweise einmal nicht schuld sein sollte, dann ist es PEGIDA",nothing
alle patriotischen deutschen wünschen den sieg!!!!,nothing
joar machsch.. zu wenige of jeden fall für ä sonntach ;),nothing
"Die Mopo24 fragt ihre Leser nach einem Schwimmbadeverbot für Asylbewerber, über 80 Prozent sagen „ja“, hier gehts zur Abstimmung [URL]",nothing
"#Deutschland, das ehemalige Land der Dichter und Denker, braucht keine #Querdenker, es braucht Schafe (eine Beleidigung für die Tiere) und gehirnlose gehorsame #Sklaven. Deswegen werden die Mäule von Kindern schon jetzt mit Masken dicht gemacht",nothing
Wenn man deine Bilder so anschaut und deinen unqualifizierten Beitrag liest wundert es nicht das dein geistiger Zustand in dem Nachnamen vorkommt(ich bin ein Wessi),nothing
Andreas Bach wo hast du die Schüler kennen gelernt? Wahrscheinlich waren die Schüler noch nicht so Großmäulig ! Aber dafür schüchtern und unschuldig! Fakt ist wir sind vom Regen in die Traufe! Euer Schein trügt !,nothing
"Trotzdem haben die mehr Geld als ihr, die lachen doch über euch.",nothing
Fachkräfte???die Hälfte kann nicht mal lesen und schreiben...Gesocks wo sich hier auf die faule Haut legen und durch füttern lassen...,nothing
"Frau Bohn, Ihnen fehlt offensichtlich im wahrsten Sinne des Wortes der richtige Durchblick...hahahahaha...",nothing
Bitte lasst den Hass nicht siegen! :( das bringt doch eh alles nichts. So hart es auch klingt.,nothing
Diese verfluchte Brut.,nothing
Klasse weiter so...nächste Woche gern wieder,nothing
"Ich habe sie nicht gesehen, das tue ich mir schon eine ganze Weile nicht mehr an, das schont die Nerven.",nothing
"Hallo Marco, auf BILD-Niveau quatschen schon genug andere, was ist dein Punkt?",nothing
"Wissen wir doch, aber die Propagandapresse der BRiD muss alles auf PEGIDA beziehen, da sie zur Zeit der größte Feind für das kriminelle Regime darstellen.",agitation
"Laut ersten Ergebnissen ist der Front National mit ca. 25-28% der Stimmen als stärkste Partei bei den Regionalwahlen hervorgegangen! Und das, trotz übelster Medienhetze! (Zwar wird UMP/IDV an erster Stelle geführt,aber das ist eine Koalition von 2 Parteien!)",nothing
Habe ich eben auch verlinkt. Es macht einen unglaublich traurig und wütend!,nothing
"Diese Frage werde ich ihnen mit einem JA beantworten und müsse sagen dass wenn man hier Einwandert, die DEUTSCHE Sprache beherrschen müsste bzw. bemüht sie zu können. Aber mal auf das Thema Ordung im Islam schaffen: GENAU DIESE Menschen, die Sie genannt haben, HABEN NICHTS MIT DEM ISLAM zu tun, im Gegenteil, sie berufen zwar unseren Propheten usw. aber nur als Zeichen, dass Islam gefährlich ist...Diese Menschen, besonders die IS, sind nur bezahlte Amerikaner, man will es kaum glauben aber es ist leider Gottes so... aber naka.",nothing
Was hier aber auch alles rum liegt... Wahnsinn!,nothing
Kennt jemand Karl Lempert? Er hat eine Pedition gegen PEGIDA gestartet...,nothing
"Ich habe vom OB Hilbert schriftlich mit seiner Unterschrift bestätigt bekommen, dass die Versammlungsbehörde keine gewaltbereiten Organisationen zulässt, wo eine Gefahr für die Sicherheit und Ordnung bzw. Gefahr für Leib und Leben der Bevölkerung ausgehen. Mal schauen. Bei Nichteinhaltung wird es beim Rechtsanwalt landen!!!",nothing
Schiessen sie alle! Wie Wilde Tieren!,nothing
"und diese Leute wollen nach Deutschland,,,,dann viel Spaß!!!!!",nothing
Aufgebaut?????,nothing
"So,etwas können sie in ihrer Heimat aufbauen!!!!! Aber nicht hier in Dresden. Dresden braucht solche Häuser NICHT!!!!!! Eher sollte man Schulen u Kindergärten gebaut werden oder saniert werden!!!!!",criticism
"Ja Kerstin, ich bin auch schon gespannt!",nothing
"und sowas hat den friedensnobelpreis bekommen,mir wird schlecht,wen ich sowas rumlaufen sehe",nothing
da tust du der DDR jetzt aber unrecht ....,nothing
[USER] [USER] und Alphas ins Klo Merkel in den Müll und Männer wie spahn laschet Söder drosten und Olaf nolaf scholz in Sicherheitsverwahrung die werden keine pornostars mehr,agitation
"Tja darum geht man ja auch zu einer Demo aber so kann es ewig weiter gehen mit den Diskussionen wollen wir mal abwarten bis endlich jeder erwacht aus dem deutschen ,, wir sind so böse Traum mal sehen wie die rechte dann sind ;-) schönen Tag noch",nothing
"Jetzt fur eine stimmingsumschwung die Infidel wolltet eine Bildnis von uns verbrennen, leider es geht los! Sehr lustig.  [URL]",nothing
"Ordnung herstellen, warnen und dann Schußbefehl, eine deutliche Sprache die auch verstanden wird, Gut hin oder her - wir haben es nicht mit notleidenden Menschen zu tun - hier steckt ein religiöser Wahnsinn dahinter - wir müßen und wir wollen uns nicht vereinnehmen lassen - deshalb handeln soweit wir noch dazu in der Lage sind -.",nothing
Ach wisst ihr demonstriert wie ihr wollt die nazis haben schon einmal vergast ähm sorry versagt ... Ich bleib hier und bin eine stolze muslimin wenn es euch nicht passt könnt ihr hitler besuchen gehen... Björn was verstehst du denn unter flüchtlingspolitik? Warst du mal in einem land wo kinder bombadiert werden?,nothing
Sorry Handy spinnt,nothing
"Herr Hartinger, was glauben Sie wie unsere polnischen Freunde reagieren ? [URL]",nothing
"Zu Punkt 3) Von 47 Mitgliedsstaaten des Europarates, sind 28 EU-Mitglieder. Von den 19 Staaten die übrig bleiben, sind bereits drei als sichere Herkunftsländer deklariert, weitere 2 als sichere Drittländer. Bleiben also 14 Länder des Europarates. Türkei, Island, Liechtenstein, San Marino, Andorra, Albanien, Moldawien, Ukraine, Russland, Georgien, Armenien, Aserbaidschan, Monaco, Montenegro. Mal abgesehen davon, dass es für Albanien und Montenegro eh angedacht ist, fehlt da doch der Kosovo. Aber gerade von dort kommen viele Flüchtlinge, die ihr hier als Wirtschaftsflüchlinge deklariert.",nothing
"du trägst bald Kopftuch und lässt dich vergewaltigen, Dummerchen ! ;-)",nothing
also dem glaube ich ja garnichts mehr ... so ein heuchler ... [URL],nothing
Nach vier Jahren gibt es zur Belohnung einen deutschen Pass!,criticism
"Ach ja und die Komentaredie ich auf der Demo hörte ,war ein Traum,nicht die am Mikrofon,aber die wo mit uns da rum standen ,war echt schrecklich !!!!",nothing
Und die gesäuberten Straßen am 1.1. :D,nothing
"Tchja, Deutschland und der Demoktatie, manchmal tut sich schwer!",criticism
"Bild Frankfurt : +++ Morgen ""Pegida""- und Gegendemo – Polizei rechnet mit Krawall +++ Innenstadt – Ihr wollt morgen nach der Arbeit noch 'nen Einkaufsbummel durch die City machen? Entspannt wird der aber nicht. ""Pegida Frankfurt-Rhein-Main"" will einen Schweigemarsch mit 500 Leuten veranstalten. Und Tausende dagegen protestieren. Um 17 Uhr beginnt die Kundgebung der Islam-Gegner auf der Hauptwache. Ab 18.30 soll's dann still über Biebergasse und Börsenstraße zum Roßmarkt gehen. Zeitgleich werden 10 000 Demonstranten gegen Rassismus auf dem Römerberg erwartet. Und die Polizei rechnet damit, dass linke Gruppen die ""Pegida-""Demo blockieren oder sprengen wollen. Auch mit Gewalt.",nothing
Die Linken Narren sollten sich mal informieren.....Thor Steinar ist eine Bekleidungsmarke der MediaTex GmbH......Am 4. November 2008 wurde die MediaTex GmbH an die Al Zarooni Tureva mit Sitz in Dubai verkauft.[7] Seitdem wird die Marke von mehreren Neonazi-Gruppen boykottiert.[8][9] Quelle: Wikipedia,nothing
"Dieses Kaff Dresden oder wie das heißt kann kein Vorbild sein, einfach nur mal gehirn einschalten, auch wenn res schwer fällt !!",nothing
"Ja das weiss ich deshalb habe ich es geschrieben,also wir meinen genau das gleiche.Danke und nehme die einladung gerne ein",nothing
"Hab da oben irgendwo gelesen: Wixen gegen Rechts. Hmmm... bedeutet das, dass die dummen Linken sich mit nem Adolf Bildchen einen runterholen? Oder sich gegenseitig in die Ohren flüstern: ""Adolf, ich komm gleich""   Wie krank ist das denn.. :D",criticism
"Es gibt überall schwarze Schaafe Frau Redo.Oder wollen Sie mir grad weismachen, dass die Deutschen alle brav sind und nur legalen Beschäftigungen nachgehen?",nothing
"Heute gehört uns Deutschland (Dresden) , morgen die ganze Welt. Schon mal gehört?",nothing
"Bei mir das gleiche,funzt ned",nothing
Mir hat man gesagt ich sei.ein Nazis weil ich für pegida. bin.,nothing
Wenn ihr eure Energien mal in Bildung investieren würdet.,nothing
"Denis Kleinert tun sie dass, oder wollen sie ganz einfach Kravall?",nothing
"Der wähnt sich so sattelfest dass er meint er könne öffentlich Punkte für die AFD sammeln und dann trotzdem seinen Posten behalten nach der Wahl, wie schlau ist das denn? Eine so unverblümte öffentliche Verachtung und Verhöhnung des Wahlvolkes da sollten bei der nächsten Umfrage gerne -5% drin sein, oder?",criticism
"[USER] [USER] 🤣🤣🤣🤣 Wie naiv bist du denn? Union Anhänger sind ja Querdenker: was nicht sein darf, darf nicht wahr sein? Meine Güte, ihr habt eine braune Socke bei euch und tut so, als wenn die Socke nur schlammig ist?! Das macht es nicht besser! [URL]",nothing
