id;description;vio
876348879070203;Würde unsere Politik mal halb soviel Geld und Zeit in die Kinderbreuung und Bildung investieren wie in die Asylpolitik, würden auch viel mehr Kinder geboren werden...es ist teilweise garnicht möglich Beruf und Kinder/Familie miteinander zu vereinbaren...;nothing
1063685243669898;"Bernd Freitag lesen und staunen ;)";nothing
856874167684341;Auch ich habe meine Hochtung vor diesen Leuten, auch wenn man es nicht zugibt, es wurde schon viel bewegt!!!;nothing
861958927175865;Mal wieder so ein ganz Schlauer;nothing
964290696942687;Wahrscheinlich gut und richtig gemeint, aber holprig und widersprüchlich formuliert. Das liefert vermeidbare Steilvorlagen und überflüssige Fragen. Asyl nur für Berechtigte im Sinne der heute bestehenden Gesetze, für diese Menschen eine angemessene Versorgung ist ein deutlich positivere Formulierung, die 1:1 zum alten Thesenpapier passt. Die Regelung für Kriegsflüchtlinge ist dagegen prima formuliert. Punkt 10 hat nichts mit Asylpolitik zu tun.;nothing
857346830970408;http://www.schleckysilberstein.com/2015/01/pegida-einem-satz-die-verdichtung-des-tages/;nothing
1011612445543845;"Wovon er dann Leben will?
Z. B. von Rücklagen oder von dem, wovon Millionen andere, die je einen Finger krumm gemacht haben, auch gut   leben. Außerdem wáren Forderungen, z.B. nach Neuwahlen, per Generalstreik schon nach wenigen Tagen durchgesetzt. Desweiteren braucht man kein Geld, weil dann ja eh alle Läden geschlossen haben.";nothing
857018171003274;Ich rede nicht nur von Muslimen. Nicht von Arbeitsplätzen, Fachkräfte und Bildung....Ich red vom kennenlernen und das kann ich nur wenn viele da sind und diese Ihre Religion, Ihre Lebensweise kennenlern. Stell Dir vor in Hamburg gibts ein brasilianisches Viertel. Würdest doch bestimmt hingehn, oder?;nothing
982694885102268;Hoffentlich sieht Frau Merkel und die hirnlosen Helfer aus München, was sie angerichtet haben!!!! HIRNLOS! nicht weiter denken können, und dann noch das Maul aufreissen!;nothing
856976834340741;Fassen wir den Abend mal zusammen : Die Pegida Anhänger haben immer recht und den totalen Überblick über Deutschland - des ist doch schön. Die Kritiker werden nieder gemacht,  denn es zählt nur eine wahre Meinung - wie kann man es wagen zu widersprechen!! Wir leben ja in einer Demokratie da zählt nur eine Meinung :-) . Pegida sagt sie ist ja tolerant nur vielleicht hat ihnen noch niemand erklärt was das ist.;nothing
951880238183733;"Wunderbar !
Vom „edlen Wilden“ kulturell bereichert. Es gibt noch Gerechtigkeit in dieser Welt. Allerdings auch abgrundtiefe Blödheit, wie man an der Reaktion des „Herren“ sehen kann.

Dennoch: Mein fettes Grinsen bleibt.";nothing
1063652867006469;"""Der Bildungsmonitor zeigt, inwieweit das Bildungssystem eines Bundeslandes zum Wachstum und Wohlstand der Wirtschaft beiträgt"" mmh ob das wirklich was übers den Bildungsstand des jeweiligen Bundeslandes aussagt? Also als Beispiel mal MV ich glaube nicht das hier unbedingt das Wachstum der Wirtschaft mit dem Bildungsstand zusammenhängt, sondern mehr damit das hier weniger gezahlt wird.";nothing
855420517829706;da fehlt wohl noch ein paar text zeilen;nothing
1152529371452151;"Sebastian Höfer.
Keine falschen Hoffnungen, sie wird. Jetzt stehen aber erstmal div. Landtagswahlen an und dann geht es in den Bundestag !
Wenn die Wahnsinnspolitik der Merkel so weitergefuehrt unsere Bevoelkerung immer weiter zugunsten von moslemischen Sozialschmarotzern ausgebeutet wird, sehe ich eine gute Chance fuer eine Regierungsbeteiligung.
Denn, die Hetze und die Diffamierung gegen die AfD nationalsozialischer Praegung zieht nicht mehr beim Buerger";nothing
1038791176159305;Very inspiring. Please keep up the good work!;nothing
1010246582347098;Der Tag,an.dem die öffentlich-rechtlichen Medien objektiv über PEGIDA berichten ,wird sein,wenn wir keine GEZ mehr bezahlen brauchen. ......;nothing
982662895105467;Deine worte in gottes ohr!!!;nothing
1092495690788853;"GEIL! So gehört sich das! 
Die westlichen Länder (und ich zähle Russland auch dazu) sollten geschlossen zusammenstehen anstatt sich zu bekämpfen. Schließlich gibt es genug verrückte Völker auf dieser Welt...";nothing
882007848504306;Respekt, endlich mal ein Mann der Eier in der Hose hat. Wir brauchen mehr von seiner Sorte!!!;nothing
894685967236494;und was willste mir damit nun sagen ... mir geht es um den inhalt und wenn sich dort einer die mühe macht und sogar für alle zweifler die quellenangaben mit angibt, dann kann der das sonstwo schreiben ... hauptsache es ist die wahrheit ... (y);nothing
857836664254758;Und immer noch amüsant?;nothing
1134076433297445;"DAS SOLLTE SICH FRAU MERKEL MAL ANHÖREN :

http://www.mdr.de/nachrichten/politik/inland/audio-90410.html";nothing
1105406386164450;Na ich denke ned......!!!!!!!;nothing
1044152098956546;Kursänderung ist für die Etablierten etwas normales. Merkel u. der Co. Rest übernehmen jetzt die Forderungen so Stückchen für Stückchenchen von Pegida u. AfD. Wie war das aber mit Nazi und Rechts und dem Mob?? Die Mistgabel sollte durch den Stall fegen und ausmisten.;nothing
1093380064033749;BAU AUF BAU AUF ::::: FREIE SYRISCHE JUGEND BAU AUF - FÜR EINE BESSERE ZUKUNFT - aber nicht in unserem Deutschland !!!;nothing
857329087638849;Da kann man nichts machen Bünyamin ? Ihr schaut  schaut einfach zu ? Es sind auch eure Landsleute !!!! Raus auf die Straße so lange man die Möglichkeit noch habt.;nothing
882070318498059;"Das nennt man Satire. Es gibt natürlich keine derartige Regierungsform. Es muss immer eine -- um es gelinde auszudrücken:  sanft aber bestimmt gesteuerte -- Richtungsweisung existieren. Das ging gerade eben ein bischen in die ""Binsen"". grins     Es zu korrigieren, sehe ich als eine gesellschaftliche Pflicht an.";nothing
1010750048963418;Das einzige was die beiden können ist auf den Boden klatschen und liegen bleiben.;nothing
1152558118115943;"Werden die Mitarbeiter gefragt, ob sie einer Partei angehören? Oder müssen sie offenbaren, wen sie wählen? Links ist ok, dann dürft ihr hier arbeiten. SPD geht noch.... wie sieht's mit CDU aus? Geht das grade noch?
Wo sind wir denn hier gelandet? DDR nochmal von vorne? Das hatten wir alles schon mal.";nothing
1010948505610239;Leroi Lewenstein mit Haufen sollten Sie gefälligst Ihr Umfeld betiteln.;nothing
856738574364567;Ja, ich komme auch :);nothing
856948501010241;Schön, dass Ihnen das gefällt. Mir nämlich auch, denn es zeigt mir, dass PEGIDA in keinster Weise falsch liegt...;nothing
1035171229854633;"Mein Vorschlag: 
Holen wir die ""Ode an die Freude"" ( Beethoven ) wieder nach Hause, wo sie hingehört. Europa ist eh im Arsch, und braucht keine eigene Hymne mehr.
Dazu schlage ich folgenden Text vor:

Einigkeit und Recht und Freiheit
für das deutsche Vaterland.
Danach lasst uns alle streben
brüderlich mit Herz und Hand.

Auferstanden aus Ruinen
und der Zukunft zugewandt.
Laß uns dir zum Guten dienen,
Deutschland, einig Vaterland.

Der Vorteil: 
Jeder kennt die Melodie, jeder kennt den Text, und Ost und West wären endlich auch in der Hymne vereint.";nothing
857776440927447;Ich bin Muslim Alhamdulillah. Hat irgendjemand hier ein Problem damit?  Traut euch ruhig es zu sagen, wenn es jemanden hier betrifft!;nothing
982648198440270;Gequält ????;nothing
856802774358147;Paul Christian Weidner sie schreiben hier lasst den Rest der Menschheit in Ruhe ,was halten sie davon uns in Ruhe zu lassen ... ? Sie beleidigen hier mit ihrem Nazi Mist ...und warum wir darauf etwas schreiben liegt auf der Hand ,wir lassen uns nicht als Nazis beschimpfen ... wenn es sie so stört bezüglich Pegida und sie davon nichts halten ,dann verfolgen sie dies nicht und durchstöbern sie nicht die Seite von Pegida... wäre ein lohnenswerter Anfang ihrerseits;nothing
882144571823967;Der Typ ist super! Ein Mann mit Format. Sollte Bundeskanzler werden.;nothing
1631;Zeit der Polizei ihre Grenzen zu zeigen. Sie haben alle Familien. Schlagen wir zurück auf ihre Familie wie Sie auf unsere schlagen.;call2violence
982711531767270;Hier wird es niemals Grenzkontrollen geben!!! Die Invasion ist nicht mehr aufzuhalten, auch nicht mit Grenzkontrollen!!;nothing
1057726654265757;bei kohl und schröder(einheit u.agenda2010) hab ich gedacht schlimmer gehts nimmer! mit merkel wurde ich eines besseren belehrt.;nothing
968145519890538;Leider immer nur Männer - Ich bin doch nicht schwul.;nothing
972430746128682;Petra Illinger https://www.youtube.com/watch?v=3mCwUs_pghE;nothing
857038631001228;"Alles Gute zum Geburtstag lieber Lutz Bachmann und ein großes Dankeschön das Du und das Orgateam uns wachgerüttelt habt ;-) danke für die Arbeit!";nothing
856833117688446;Wir sind alle nur Gäste auf der Welt und sollten einfach mal anfangen, jeden so zu akzeptieren wie er ist. Dann gäbe es viel weniger Unruhen;nothing
1092497057455383;Thoralf Schmidt Das liese sich sofort ändern, wenn Sozialleistungen nur für EU-Bürger gegeben werden, Und kleinste kriminelle Handlungen sofort mit langjährigen Bewährungstrafen beantwortet würden. Das wurde für die Zielgruppen bedeuten: innerhalb des Landes kein legales Auskommen mehr zu finden, so wie harte Strafen: also lieber ein anderes Land aufsuchen.;nothing
855038024534622;Sehe ich ganz genau so, lieber Andreas - jetzt ist so viel Schwung in der Nummer, da darf man KEINESFALLS gegeneinander agieren, nur weil der eine ein paar andere (wenn auch ergänzende) Positionen hat als der andere, das wäre tödlich! Jetzt haben wir DIE Gelegenheit!;nothing
998377393534017;"Hochverrat
https://www.compact-online.de/pflicht-zum-widerstand-strafanzeige-gegen-angela-merkel/";nothing
985462418158848;/:-);nothing
1007130049325418;schade ein viel zu schneller Tod. Sie hätten sich mehr quälen müssen.;glorification
966645046707252;Bravo Tatjana Festerling;nothing
1056923594346063;"Oh toll, bei diesen "" Massen"" auf einmal werden die letzten Rückführungen im Jahr 2025 stattgefunden haben.";nothing
987836001254823;Nie im Leben werd ich die Willkommen heißen.;nothing
862084577163300;Und was hält dich hier?;nothing
968122186559538;Sie nennen Focus Rechtes Pack? http://www.focus.de/politik/deutschland/dalai-lama-ueber-die-masseneinwanderung-in-europa-auf-gruenflaechen-kommentar_id_6509731.html;nothing
856765127695245;"Wäre wünschenswert....jedoch (fast) aussichtslos, da die sogenannte ""Assimilation"" der Deutschen dort schon seit Jahrzehnten durchgeführt wurde! Leider!";nothing
1035156916522731;Pegida arbeitet konsequent, friedlich, löst viele Diskussionen aus, bringt die sog. Eliten zum kochen, die Stärke ist gerade der lange Atem, die Friedlichkeit, das es eine außerparlamentarische Opposition ist, die sich nicht an die Spielregeln hält. Geduld Leute, das WIRKT.;nothing
856821034356321;Nein, das was uns bisher nicht gegeben wurde, könnte dann Realität werden!;nothing
882693195102438;Die rotten sich untereinander aus , nur viel zu langsam !;support
856773934361031;Pegida ??;nothing
1134218166616605;Mit sowas geb ich mich nicht ab;nothing
1111582802213475;Sobald einer von denen dann doch mit Bargeld hantiert soll er genauestens überprüft werden!;nothing
862004293837995;und sowas hat den friedensnobelpreis bekommen,mir wird schlecht,wen ich sowas rumlaufen sehe;nothing
894695503902207;Wahnsinn was eine Woche IS aus einen Menschen macht......;nothing
1065220670183022;und wieder eine kigrant gutgestellt  erliche  freundlich . Für wie blöd halten sie die Deutschen!!!!! mit soein mist immer fundsachen  von migranten und geben es ab wieder spricht sich  erst klauen gehn dan abgeben hab ich gefunden, wers glaubt ist molslemiche glauben umgestiegen. schon komich der deutsche findet nix  zum abgegeben und wen doch  wird nicht von ihn berichtet  schon seltsam...;nothing
857804027591355;...sorry, Ihr müsst das Video zum Anfang zurückstellen!!!;nothing
1095905520447870;Das ist Aufruhr und Aufruhr wird mit Waffen bekämpft. Noch Fragen ?;call2violence
960980247273732;Korrekt Leo Mania, hinter Pegida und Konsorten steckt wirklich nur Abschaum und arbeitsscheues Gesindel, gut erkannt;nothing
882054705166287;Von welcher Demokratie sprichst Du?;nothing
1096105610427861;????? ????????....???? ?????????? ?? ???????.;nothing
1065190503519372;Nicht zu vergessen, dass plötzlich in regelmäßigen Abständen Bargeld von Flüchtlingen gefunden und abgegeben wird. Wer glaubt denn das noch? Ich jedenfalls nicht. Meinung wird wieder mal gesteuert.;nothing
855057911199300;http://fs2.directupload.net/images/150122/iaxgtbtv.jpg;nothing
1007297722641984;Ist auch vernünftig, nicht jeden Schrott ins Land zu lassen !!!;nothing
856743641030727;Klasse!!!Und das alles aus Überzeugung,ohne Grönemeyer und Co!;nothing
887988007906290;Viva Marine Le Pen;nothing
991513414220415;Die Touris,die in den Kneipen saßen  waren begeistert und klatschten wie wild mit;nothing
982642945107462;Den Ungarn wehmütig beim Grenzbau zugucken: https://www.youtube.com/watch?v=Sa2f1b2Cu6g;nothing
945635002141590;Hallo Franz, genau so und gar nicht anders und ich sehne den Tag herbei, andem Theodors Worte die Gegenwart erreichen! Gruß aus Dresden. Ulli.;nothing
951883574850066;Schade das es nur zur einer kaputten Brille und einem blauen gereicht hat;support
876402012398223;freut mich das die Pegida Bewegung zuwanderungsschädlich ist.;nothing
1010734992298257;wer sind zum teufel joko und klass....wobei falls es sich um  personen handelt könnte man sie als kanonenfutter verwenden...;nothing
857866550918436;Die kennen die Wahrheit ?;nothing
1010900492281707;Anika Borg:Noch so ein Feigling sein Gesicht zu zeigen.Mir gefällt das Rumgelabber der beiden einfach nicht.Das ist für mich einfach nur Verblödung.Und Sie gehören wahrscheinlich dazu.;nothing
1111350362236719;Wenn sie den vor Krieg flüchten.... Afrika macht grade seine Gefängnise leer. Da kann man nicht von Flucht sprechen;nothing
858045367567221;Vielleicht lernt ja die Nemi noch das es sich ohne Kopftuch besser lebt.;nothing
857985500906541;"waren laut polizei und ""lügenpresse"" nur 17000 aber viel spaß bei der nächsten demo";nothing
882739228431168;Hühü;nothing
858611437510614;"Armes Dresden ... 
Komme ich wirklich aus dieser Stadt? Die meisten haben noch nie einem Ausländer die Hand gegeben. Bei Sagenhaften 0.2 % auch kein Wunder. Ausser vielleicht im Urlaub.";nothing
885845378120553;"zumindest für die Linke und Grüne ;)";nothing
1011310092240747;"Sehr geehrter Herr Bue, ich kann sehr wohl sachlich argumentieren. Ich ertrage es nur nicht, dass Menschen die Angst und Befürchtungen vor Terrorismus mit ""Nazitum"" gleichsetzen und die vielen Leute, die dagegen auf die Straße gehen, in die rechte Ecke stellen. Waren Sie schon einmal bei einer Pegida Veranstaltung? Würde Ihnen das einmal empfehlen und dort auch mal mit Teilnehmern sprechen, welche Gründe sie haben, dort zu sein. Und übrigens, ich stehe auch täglich vor 4 Uhr auf.";nothing
991290890909334;So viele liebe wessis (sehr lieb gemeint) die sich hier bedanken und mit umzugsgedanken splielen.dann kommt bitte schnell ehe all die schönen Wohnungen von diversen fachkräften bezogen werden.oh weh oh weh gelinde ausgedrückt;nothing
